"Date"	"Country"	"Reg"	"Infl"	"Fuel"	"Sent"	"ST"	"LT"	"Unem"
2012-05-01	"United.Kingdom"	162288	-0.4	1706.775	-21.8	1.0891	1.9416	7.8
2012-06-01	"Austria"	33068	-0.4	1411.5	-6.2	0.6589	2.29	4.9
2012-06-01	"Belgium"	47647	0.2	1610.85	-10	0.6589	3.17	7
2012-06-01	"Czech.Republic"	18138	-2.7	1420.325	-27	1.21	3.11	6.5
2012-06-01	"Denmark"	14697	-1.4	1646.1925	6.5	0.6214	1.255	7.5
2012-06-01	"Estonia"	1966	-4.7	1330.75	-9.4	0.6589	NA	10
2012-06-01	"Finland"	7716	-0.4	1644.25	6.1	0.6589	1.76	7.9
2012-06-01	"France"	208909	1.7	1535.25	-17.9	0.6589	2.569429	9.1
2012-06-01	"Germany"	296722	0.6	1595.75	-1.3	0.6589	1.3	5.2
2012-06-01	"Greece"	5527	-4	1706	-70.4	0.6589	27.82	24.8
2012-06-01	"Ireland"	6352	-3	1679.48	-28.7	0.6589	6.33	16.3
2012-06-01	"Italy"	129113	2.3	1758.0825	-41.5	0.6589	5.9037	10.2
2012-06-01	"Latvia"	1050	-2.6	1373.4675	-12.2	0.9	5.07	15.3
2012-06-01	"Lithuania"	1048	-1.9	1378.5475	-17.2	1.197619	4.96	12.8
2012-06-01	"Luxembourg"	4939	1	1353.64	-6.2	0.6589	1.818762	4.7
2012-06-01	"Netherlands"	76120	-0.5	1717	-24.5	0.6589	1.926	5.5
2012-06-01	"Poland"	23157	-2.4	1342.5175	-31.1	5.13	5.24	9.7
2012-06-01	"Slovakia"	5976	-5.1	1542.5	-25	0.6589	4.8	13.7
2012-06-01	"Slovenia"	5135	-3.4	1420.5	-36.7	0.6589	5.63	8.4
2012-06-01	"Spain"	73259	1.9	1371.1075	-25.1	0.6589	6.589381	24.2
2012-06-01	"Sweden"	25562	-2.4	1650.11	9.7	1.24	1.45	9.1
2012-06-01	"United.Kingdom"	189514	-0.5	1647.3075	-21.2	1.0376	1.7698	8
2012-07-01	"Austria"	28268	-0.4	1426	-6.6	0.497	2.07	5
2012-07-01	"Belgium"	36701	0.1	1637.36	-12.3	0.497	2.69	7.5
2012-07-01	"Czech.Republic"	11157	-2.6	1414.542	-26.5	1.06	2.6	7
2012-07-01	"Denmark"	16709	-1.4	1684.01	7	0.4068	1.1005	7.4
2012-07-01	"Estonia"	1794	-5.1	1319.8	-9.8	0.497	NA	9.8
2012-07-01	"Finland"	6444	-0.4	1653.8	1.4	0.497	1.55	6.9
2012-07-01	"France"	148924	1.8	1540.26	-25.3	0.497	2.275193	8.9
2012-07-01	"Germany"	247860	0.5	1629	-4.6	0.497	1.24	5.6
2012-07-01	"Greece"	5757	-3.8	1706.4	-64.7	0.497	25.82	23.9
2012-07-01	"Hungary"	4474	-2.1	1455.806	-48.1	8	7.56	10.5
2012-07-01	"Ireland"	4424	-2.8	1647.38	-20.7	0.497	5.98	16.4
2012-07-01	"Italy"	109616	2.2	1755.606	-35.7	0.497	5.996	9.7
2012-07-01	"Latvia"	895	-2.9	1364.278	-14.3	0.75	4.67	14
2012-07-01	"Lithuania"	1051	-1.8	1378.552	-20.1	1.110952	4.82	12.6
2012-07-01	"Luxembourg"	4195	1	1367.83	-4.2	0.497	1.697864	4.8
2012-07-01	"Netherlands"	30918	-0.2	1730.8	-18.3	0.497	1.747	5.6
2012-07-01	"Poland"	20681	-2.4	1340.958	-27.5	5.11	4.99	9.8
2012-07-01	"Slovakia"	6252	-4.7	1516.6	-25.4	0.497	4.41	13.7
2012-07-01	"Slovenia"	4242	-3.3	1419.2	-34.8	0.497	6.34	9.1
2012-07-01	"Spain"	65325	1.9	1401.868	-29.2	0.497	6.795	24.4
2012-07-01	"Sweden"	18076	-2.4	1722.666	11.4	1.1	1.33	7.4
2012-07-01	"United.Kingdom"	143884	-0.5	1669.744	-18.3	0.8691	1.6523	8
2012-08-01	"Austria"	24570	-0.4	1489.25	-10.8	0.3324	1.97	5.1
2012-08-01	"Belgium"	31256	0	1689.075	-15.3	0.3324	2.54	7.8
2012-08-01	"Czech.Republic"	13193	-2.6	1486.165	-26.9	1	2.38	7.3
2012-08-01	"Denmark"	13546	-1.2	1764.31	7.8	0.3124	1.1487	7.4
2012-08-01	"Estonia"	1518	-5.6	1383	-9.2	0.3324	NA	9.5
2012-08-01	"Finland"	7538	-0.5	1703.5	1.5	0.3324	1.54	7.3
2012-08-01	"France"	96067	1.9	1614.45	-25.5	0.3324	2.119435	9.3
2012-08-01	"Germany"	226455	0.4	1724	-8.8	0.3324	1.34	5.3
2012-08-01	"Greece"	3886	-3.6	1793.75	-65.2	0.3324	24.34	25.3
2012-08-01	"Hungary"	3537	-2.2	1558.4225	-48.2	7.7727	7.36	10.5
2012-08-01	"Ireland"	3092	-2.5	1647.38	-18.2	0.3324	5.86	16.1
2012-08-01	"Italy"	56715	2.2	1828.8875	-38	0.3324	5.822	9
2012-08-01	"Latvia"	894	-3.4	1434.06	-12.7	0.61	4.45	13.5
2012-08-01	"Lithuania"	952	-1.8	1444.1725	-19.4	0.9309091	4.84	12.5
2012-08-01	"Luxembourg"	2899	1	1432.5625	-8.4	0.3324	1.661609	4.8
2012-08-01	"Netherlands"	32996	0.1	1783	-18.5	0.3324	1.757	5.5
2012-08-01	"Poland"	17976	-2.4	1408.1825	-29.1	5.04	4.88	9.9
2012-08-01	"Slovakia"	5948	-4.2	1551	-27.3	0.3324	4.24	13.6
2012-08-01	"Slovenia"	3166	-3.3	1514.5	-35.4	0.3324	6.81	9.3
2012-08-01	"Spain"	48820	1.8	1483.955	-39.7	0.3324	6.581285	24.8
2012-08-01	"Sweden"	21065	-2.4	1833.4525	10.3	1.15	1.44	7.5
2012-08-01	"United.Kingdom"	59433	-0.5	1712.06	-18.7	0.7405	1.6735	8
2012-09-01	"Austria"	27094	-0.4	1525.75	-13.6	0.2463	2.04	5.1
2012-09-01	"Belgium"	33660	-0.2	1714.9	-14.3	0.2463	2.61	7.9
2012-09-01	"Czech.Republic"	12475	-2.7	1549.9075	-29	0.87	2.37	6.6
2012-09-01	"Denmark"	13905	-1.2	1752.16	5	0.3217	1.3095	7.3
2012-09-01	"Estonia"	1548	-5.9	1415.75	-10.4	0.2463	NA	8.8
2012-09-01	"Finland"	7983	-0.4	1743	2.7	0.2463	1.82	7.1
2012-09-01	"France"	137536	2	1575.15	-27.8	0.2463	2.237201	9.5
2012-09-01	"Germany"	250082	0.4	1734.5	-10.3	0.2463	1.49	5
2012-09-01	"Greece"	3463	-3.5	1820.75	-75.6	0.2463	20.91	25.8
2012-09-01	"Ireland"	2483	-2.2	1647.38	-27	0.2463	5	15.1
2012-09-01	"Italy"	109543	2.2	1870.9475	-38.8	0.2463	5.254	10.6
2012-09-01	"Latvia"	744	-3.9	1482.8375	-12.8	0.58	3.92	13.5
2012-09-01	"Lithuania"	980	-1.7	1476.91	-22.2	0.8075	4.53	12.6
2012-09-01	"Luxembourg"	3340	1	1453.025	-10	0.2463	1.6474	5
2012-09-01	"Netherlands"	31952	0.3	1818.5	-17.6	0.2463	1.844	6
2012-09-01	"Poland"	18727	-2.4	1407.24	-31.9	4.92	4.85	9.9
2012-09-01	"Slovakia"	7329	-4	1593	-32.6	0.2463	4.2	13.8
2012-09-01	"Slovenia"	3289	-3.5	1572.5	-46.1	0.2463	6.32	9.2
2012-09-01	"Spain"	35148	1.8	1501.1475	-36.8	0.2463	5.9205	25.2
2012-09-01	"Sweden"	21937	-2.1	1795.19	9	1.04	1.51	7.6
2012-09-01	"United.Kingdom"	359612	-0.6	1740.12	-19.3	0.6825	1.7222	8
2012-10-01	"Austria"	26322	-0.3	1481	-10.3	0.2079	2.02	4.7
2012-10-01	"Belgium"	41846	-0.3	1654.38	-18.6	0.2079	2.44	8.1
2012-10-01	"Czech.Republic"	15962	-2.9	1509.906	-27.5	0.71	2.24	7
2012-10-01	"Denmark"	15218	-1.2	1695.372	4.2	0.3345	1.2922	7
2012-10-01	"Estonia"	1630	-6.1	1380.4	-13.5	0.2079	NA	8.9
2012-10-01	"Finland"	8188	-0.3	1710.4	-0.7	0.2079	1.78	6.9
2012-10-01	"France"	162335	1.9	1544.24	-29.8	0.2079	2.185698	10.2
2012-10-01	"Germany"	259529	0.3	1655.8	-9.3	0.2079	1.47	5.1
2012-10-01	"Greece"	5111	-3.1	1758.4	-77.5	0.2079	17.96	24.8
2012-10-01	"Hungary"	4045	-2.8	1523.478	-50.1	6.8419	6.94	10.6
2012-10-01	"Ireland"	1658	-2	1622.3	-27.8	0.2079	4.66	14.7
2012-10-01	"Italy"	117398	1.9	1829.508	-36.9	0.2079	4.9529	11.7
2012-10-01	"Latvia"	1001	-4.4	1427.42	-11.7	0.52	3.52	13.9
2012-10-01	"Lithuania"	1188	-1.8	1446.714	-18.9	0.76	4.32	12.9
2012-10-01	"Luxembourg"	4454	1	1398.984	-15.1	0.2079	1.620609	5.2
2012-10-01	"Netherlands"	26775	0.6	1811.8	-14.9	0.2079	1.767	6.1
2012-10-01	"Poland"	22048	-2.2	1411.992	-32.6	4.73	4.57	9.9
2012-10-01	"Slovakia"	4796	-3.8	1580	-36.1	0.2079	4.2	14.2
2012-10-01	"Slovenia"	3825	-3.6	1560.8	-39.7	0.2079	5.74	9.5
2012-10-01	"Spain"	44873	1.8	1455.81	-35.8	0.2079	5.646591	25.6
2012-10-01	"Sweden"	24028	-1.9	1732.896	4.9	0.98	1.54	7.5
2012-10-01	"United.Kingdom"	151252	-0.6	1711.6	-21.6	0.575	1.7721	7.8
2012-11-01	"Austria"	24377	-0.3	1406	-10.6	0.192	1.85	5.1
2012-11-01	"Belgium"	35834	-0.3	1580.175	-25.6	0.192	2.29	8.3
2012-11-01	"Czech.Republic"	14203	-3.1	1423.16	-27	0.54	1.92	7.6
2012-11-01	"Denmark"	16318	-1.1	1647.84	7.6	0.3009	1.1127	6.9
2012-11-01	"Estonia"	1560	-6.3	1324	-14.6	0.192	NA	9.1
2012-11-01	"Finland"	7716	-0.2	1644.75	1.9	0.192	1.67	7.3
2012-11-01	"France"	144602	2	1492.15	-28	0.192	2.139682	10.6
2012-11-01	"Germany"	259846	0.2	1620.25	-10.2	0.192	1.34	5.1
2012-11-01	"Greece"	4164	-2.8	1684.75	-74.1	0.192	17.2	27.3
2012-11-01	"Ireland"	883	-1.8	1675.415	-21.7	0.192	4.43	14.4
2012-11-01	"Italy"	107058	1.6	1753.56	-40.4	0.192	4.8514	11.8
2012-11-01	"Latvia"	873	-5	1358.755	-11.5	0.54	3.32	14
2012-11-01	"Lithuania"	958	-1.9	1410.205	-13.9	0.7285714	4.11	13.4
2012-11-01	"Luxembourg"	3782	1	1335.475	-13.2	0.192	1.523773	5.3
2012-11-01	"Netherlands"	30270	1	1764.5	-26.7	0.192	1.65	6.2
2012-11-01	"Poland"	23062	-2.1	1345.31	-29.9	4.49	4.18	10.1
2012-11-01	"Slovakia"	5554	-3.5	1528.25	-31.1	0.192	4.14	14.5
2012-11-01	"Slovenia"	3845	-3.7	1482	-37.7	0.192	5.43	9.3
2012-11-01	"Spain"	48155	1.7	1372.6925	-37.7	0.192	5.690091	25.9
2012-11-01	"Sweden"	25052	-1.8	1679.7475	2	1.06	1.46	7.8
2012-11-01	"United.Kingdom"	149191	-0.6	1681.0925	-14.1	0.575	1.7741	7.6
2012-12-01	"Austria"	18421	-0.3	1397	-10.5	0.1855	1.77	4.9
2012-12-01	"Belgium"	22324	-0.3	1568.5	-25.3	0.1855	2.1	8.4
2012-12-01	"Czech.Republic"	12783	-3.4	1393.88	-27.3	0.5	1.92	6.9
2012-12-01	"Denmark"	10694	-1.1	1646.51666666667	6.1	0.2771	1.07	7.3
2012-12-01	"Estonia"	1043	-6.4	1313	-8	0.1855	NA	9.7
2012-12-01	"Finland"	6410	0	1615.33333333333	4.5	0.1855	1.59	6.9
2012-12-01	"France"	160314	2	1493.5	-27.6	0.1855	2.010344	10.6
2012-12-01	"Germany"	204331	0.1	1585.33333333333	-10.4	0.1855	1.3	5.2
2012-12-01	"Greece"	3669	-2.4	1681.66666666667	-72.1	0.1855	13.33	26.8
2012-12-01	"Ireland"	316	-1.8	1660.27	-27.5	0.1855	4.45	14.4
2012-12-01	"Italy"	87480	1.4	1746.07	-38	0.1855	4.5416	11.1
2012-12-01	"Latvia"	796	-5.4	1381.59	-7.6	0.53	3.24	13.8
2012-12-01	"Lithuania"	842	-2.1	1382.54333333333	-13	0.7022222	4	13.3
2012-12-01	"Luxembourg"	3072	0.9	1325.98	-12.7	0.1855	1.427429	5.7
2012-12-01	"Netherlands"	18214	1.3	1740.33333333333	-27.2	0.1855	1.562	6.2
2012-12-01	"Poland"	20820	-1.9	1334.29333333333	-31.5	4.11	3.88	10.4
2012-12-01	"Slovakia"	5073	-3.2	1507.33333333333	-36.3	0.1855	3.92	14.6
2012-12-01	"Slovenia"	2571	-3.8	1482	-35.9	0.1855	5.33	9.9
2012-12-01	"Spain"	51197	1.6	1375.82	-40	0.1855	5.339944	25.8
2012-12-01	"Sweden"	27108	-1.7	1646.72666666667	0.3	1.01	1.51	7.6
2012-12-01	"United.Kingdom"	123557	-0.6	1637.48333333333	-17	0.575	1.8467	7.6
2013-01-01	"Austria"	27761	-0.2	1401	-7.2	0.2049	1.92	5.6
2013-01-01	"Belgium"	50684	-0.3	1590.3	-22.5	0.2049	2.31	8.6
2013-01-01	"Czech.Republic"	12073	-3.6	1379.2975	-24.9	0.5	1.96	7.1
2013-01-01	"Denmark"	14735	-1.1	1686.9875	3.7	0.3051	1.61	7.6
2013-01-01	"Estonia"	1713	-6.5	1323	-6.4	0.2049	NA	10.2
2013-01-01	"Finland"	10252	0.2	1622	5.3	0.2049	1.74	8.7
2013-01-01	"France"	124798	2	1551.4	-28	0.2049	2.165192	11
2013-01-01	"Germany"	192090	0	1601	-7.6	0.2049	1.51	5.8
2013-01-01	"Greece"	5533	-2.3	1700.25	-71.9	0.2049	11.1	27.3
2013-01-01	"Hungary"	3654	-3.3	1421.8925	-42.1	5.7957	6.23	11.5
2013-01-01	"Ireland"	17260	-1.8	1607.19	-18.2	0.2049	4.06	14.4
2013-01-01	"Italy"	114102	1.2	1751.06	-37.2	0.2049	4.2077	12.8
2013-01-01	"Latvia"	776	-5.7	1376.335	-8.3	0.5	3.21	13.2
2013-01-01	"Lithuania"	1001	-2.2	1376.7225	-13.7	0.5263636	3.97	13.4
2013-01-01	"Luxembourg"	3375	0.9	1334.805	-12	0.2049	1.594522	5.9
2013-01-01	"Netherlands"	47959	1.8	1743.5	-22.8	0.2049	1.727	6.9
2013-01-01	"Poland"	26188	-1.9	1296.215	-31.6	3.95	3.91	11.2
2013-01-01	"Slovakia"	4371	-3	1501	-36.5	0.2049	3.93	14.7
2013-01-01	"Slovenia"	4424	-4	1501	-31.3	0.2049	4.81	10.9
2013-01-01	"Spain"	49675	1.4	1415.99	-32.5	0.2049	5.050273	26.7
2013-01-01	"Sweden"	15721	-1.5	1679.09	3.7	0.96	1.8	8.4
2013-01-01	"United.Kingdom"	143643	-0.6	1586.075	-16.2	0.575	2.0795	7.9
2013-02-01	"Austria"	21196	0	1442.5	-3.8	0.2234	1.96	5.7
2013-02-01	"Belgium"	45400	-0.3	1615.75	-18.3	0.2234	2.46	8.5
2013-02-01	"Czech.Republic"	10562	-3.7	1427.395	-26	0.5	2.01	7.9
2013-02-01	"Denmark"	12223	-1.1	1718.685	6.3	0.3285	1.73	7.7
2013-02-01	"Estonia"	1364	-6.6	1365.5	-6.5	0.2234	NA	10
2013-02-01	"Finland"	7861	0.4	1655	8.2	0.2234	1.81	8.7
2013-02-01	"France"	143255	2.2	1604.725	-28.5	0.2234	2.244584	10.9
2013-02-01	"Germany"	200683	0	1636	-6.4	0.2234	1.54	5.9
2013-02-01	"Greece"	4116	-2.6	1752	-71.4	0.2234	10.95	27.8
2013-02-01	"Ireland"	10583	-1.9	1607.19	-23.8	0.2234	3.77	14.4
2013-02-01	"Italy"	108963	1.1	1787.3275	-35.8	0.2234	4.4929	12.8
2013-02-01	"Latvia"	773	-6	1406.5625	-11.9	0.49	3.22	13.1
2013-02-01	"Lithuania"	782	-2.3	1392.6725	-14.5	0.47	4.06	13
2013-02-01	"Luxembourg"	4090	0.9	1387.1825	-8.4	0.2234	1.69275	5.9
2013-02-01	"Netherlands"	31900	2.5	1784.5	-30.6	0.2234	1.827	7.1
2013-02-01	"Poland"	24072	-1.8	1323.0575	-28.6	3.73	3.99	11.4
2013-02-01	"Slovakia"	4401	-2.8	1498.75	-31.8	0.2234	3.95	14.6
2013-02-01	"Slovenia"	3853	-4.1	1540.75	-32.8	0.2234	4.88	11.3
2013-02-01	"Spain"	58372	1.3	1477.075	-33.4	0.2234	5.2183	27.1
2013-02-01	"Sweden"	17860	-1.3	1731.6025	6.4	0.98	2	8.5
2013-02-01	"United.Kingdom"	66749	-0.6	1577.7775	-16.8	0.575	2.1781	7.8
2013-03-01	"Austria"	31067	0.1	1405.5	-2.6	0.2061	1.75	5.9
2013-03-01	"Belgium"	53076	-0.2	1613.675	-23.6	0.2061	2.25	8.4
2013-03-01	"Czech.Republic"	13823	-3.8	1429.515	-20.3	0.49	1.98	7.3
2013-03-01	"Denmark"	14925	-1.1	1687.3875	7.2	0.2743	1.59	7.5
2013-03-01	"Estonia"	1630	-6.7	1354.75	-5.6	0.2061	NA	9.3
2013-03-01	"Finland"	9491	0.6	1678.75	9.3	0.2061	1.61	9
2013-03-01	"France"	165829	2.2	1594.825	-30.1	0.2061	2.070982	10.6
2013-03-01	"Germany"	281184	-0.1	1594.25	-5.4	0.2061	1.35	5.5
2013-03-01	"Greece"	4493	-2.9	1746.25	-71.2	0.2061	11.38	27.8
2013-03-01	"Ireland"	11649	-2	1590.1625	-23	0.2061	4.22	14.4
2013-03-01	"Italy"	132753	0.9	1795.54	-36.2	0.2061	4.6404	12.4
2013-03-01	"Latvia"	805	-5.9	1375.3875	-10.1	0.47	3.17	12.7
2013-03-01	"Lithuania"	956	-2.4	1385.19	-11.6	0.47	4.15	13
2013-03-01	"Luxembourg"	4850	0.8	1362.0875	-9.7	0.2061	1.545381	5.8
2013-03-01	"Netherlands"	35558	3.2	1770.25	-26.4	0.2061	1.665	7.2
2013-03-01	"Poland"	25374	-1.8	1350.07	-30.1	3.39	3.93	11.3
2013-03-01	"Slovakia"	5729	-2.7	1510.75	-28.7	0.2061	3.95	14.4
2013-03-01	"Slovenia"	4648	-4.1	1537	-28.9	0.2061	5.09	11.2
2013-03-01	"Spain"	72678	1	1459.8525	-31.9	0.2061	4.92135	27
2013-03-01	"Sweden"	22493	-1.1	1737.79	10.8	0.97	1.92	8.8
2013-03-01	"United.Kingdom"	394806	-0.6	1608.4775	-18.1	0.5655	1.9768	7.7
2013-04-01	"Austria"	30807	0.2	1386.25	-6.2	0.2089	1.64	5.2
2013-04-01	"Belgium"	53036	-0.2	1604.3	-20.1	0.2089	2.04	8.3
2013-04-01	"Czech.Republic"	15063	-3.9	1400.37	-22.2	0.47	1.82	6.8
2013-04-01	"Denmark"	15807	-1.1	1645.7875	6.4	0.26	1.42	6.9
2013-04-01	"Estonia"	1936	-6.6	1325	-4	0.2089	NA	8.2
2013-04-01	"Finland"	9822	0.7	1659.5	6.6	0.2089	1.51	8.8
2013-04-01	"France"	157749	2.3	1551.6	-29.2	0.2089	1.80282	10.4
2013-04-01	"Germany"	284444	-0.1	1608.75	-4.9	0.2089	1.2	5.2
2013-04-01	"Greece"	5332	-3.2	1691.75	-71.8	0.2089	11.58	27.8
2013-04-01	"Hungary"	4623	-3.3	1406.215	-37.1	4.5674	5.65	10.5
2013-04-01	"Ireland"	6152	-2.1	1610.49	-26.3	0.2089	3.52	14.5
2013-04-01	"Italy"	116838	0.8	1739.5325	-34	0.2089	4.278	12.4
2013-04-01	"Latvia"	796	-5.8	1367.42	-9.6	0.44	3.15	12
2013-04-01	"Lithuania"	1045	-2.4	1409.1325	-12.1	0.6242857	3.95	12.4
2013-04-01	"Luxembourg"	5160	0.8	1348.8875	-7.3	0.2089	1.4095	5.7
2013-04-01	"Netherlands"	30405	3.9	1740.25	-21.2	0.2089	1.661	7.1
2013-04-01	"Poland"	24018	-1.8	1344.0375	-26.9	3.08	3.4995	10.9
2013-04-01	"Slovakia"	5765	-2.6	1494	-30.9	0.2089	3.01	14.1
2013-04-01	"Slovenia"	4794	-4.1	1503	-26.7	0.2089	5.93	10.8
2013-04-01	"Spain"	62317	1	1424.735	-28.8	0.2089	4.591095	26.6
2013-04-01	"Sweden"	24175	-0.8	1692.2475	12.2	0.95	1.66	8.7
2013-04-01	"United.Kingdom"	163357	-0.5	1600.2825	-17	0.5731	1.7824	7.5
2013-05-01	"Austria"	29094	0.2	1383	-5.6	0.2012	1.75	4.9
2013-05-01	"Belgium"	44519	-0.1	1555.7	-18.7	0.2012	2.06	8
2013-05-01	"Czech.Republic"	14821	-3.9	1371.3075	-18.4	0.46	1.67	7.2
2013-05-01	"Denmark"	16609	-1.1	1659.73	7.2	0.2403	1.45	6.7
2013-05-01	"Estonia"	2003	-6.4	1289	-4.9	0.2012	NA	8
2013-05-01	"Finland"	10230	0.7	1627	5	0.2012	1.6	10.8
2013-05-01	"France"	148490	2.1	1524.35	-29.9	0.2012	1.872818	10.2
2013-05-01	"Germany"	261316	-0.1	1613.75	-4.5	0.2012	1.29	5.1
2013-05-01	"Greece"	5242	-3.4	1662.75	-63.5	0.2012	9.07	27.4
2013-05-01	"Hungary"	5006	-3.1	1403.765	-32	4.7113	5.08	10.2
2013-05-01	"Ireland"	5948	-2.2	1602.33	-25.1	0.2012	3.85	14.7
2013-05-01	"Italy"	136850	0.7	1718.26	-32.9	0.2012	3.964	12.1
2013-05-01	"Latvia"	960	-5.7	1338.23	-10.7	0.41	3.1	11.3
2013-05-01	"Lithuania"	1109	-2.4	1365.6375	-10	0.7354546	3.54	11.4
2013-05-01	"Luxembourg"	4614	0.9	1328.34	-8.1	0.2012	1.460087	5.6
2013-05-01	"Netherlands"	30077	4.6	1721	-17.9	0.2012	1.686	7.1
2013-05-01	"Poland"	22617	-1.7	1275.3275	-29.5	2.74	3.28	10.4
2013-05-01	"Slovakia"	5906	-2.5	1476	-27.7	0.2012	2.52	13.9
2013-05-01	"Slovenia"	4911	-4.2	1462	-36.5	0.2012	5.35	10.4
2013-05-01	"Spain"	70546	0.9	1412.825	-31.6	0.2012	4.246318	26.1
2013-05-01	"Sweden"	25782	-0.6	1674.495	10.3	0.92	1.79	8.2
2013-05-01	"United.Kingdom"	180111	-0.4	1574.18	-17.5	0.5512	1.9462	7.6
2013-06-01	"Austria"	31279	0.3	1393	-7.4	0.2103	2.04	4.9
2013-06-01	"Belgium"	43158	-0.1	1587.65	-17.6	0.2103	2.44	8
2013-06-01	"Czech.Republic"	14484	-3.8	1398.8825	-16.9	0.46	2.14	6.4
2013-06-01	"Denmark"	17538	-1.1	1677.295	11.3	0.2582	1.72	6.6
2013-06-01	"Estonia"	1702	-6.4	1296	-7.9	0.2103	NA	7.8
2013-06-01	"Finland"	8816	0.7	1639.25	8.9	0.2103	1.88	7.8
2013-06-01	"France"	191355	2	1536.325	-30.9	0.2103	2.210652	9.8
2013-06-01	"Germany"	282913	-0.2	1600.5	-3.2	0.2103	1.53	5.3
2013-06-01	"Greece"	5648	-3.6	1687.5	-66.5	0.2103	10.07	26.7
2013-06-01	"Hungary"	4982	-3	1395.9625	-33.9	4.48	6.02	10.1
2013-06-01	"Ireland"	1672	-2.2	1584.07	-18.7	0.2103	4.07	14.9
2013-06-01	"Italy"	122815	0.6	1733.8125	-19.2	0.2103	4.3789	11.5
2013-06-01	"Latvia"	1027	-5.8	1336.135	-9.6	0.39	3.17	11
2013-06-01	"Lithuania"	1121	-2.4	1340.925	-9.3	0.7336842	3.54	11.4
2013-06-01	"Luxembourg"	4320	0.9	1325.595	-9.6	0.2103	1.755	5.6
2013-06-01	"Netherlands"	35039	5.3	1732	-20	0.2103	2	7.1
2013-06-01	"Poland"	24998	-1.7	1260.355	-26.1	2.73	3.95	10.1
2013-06-01	"Slovakia"	5872	-2.4	1478	-28.2	0.2103	2.45	14.1
2013-06-01	"Slovenia"	5920	-4.3	1481.5	-37.4	0.2103	6.38	9.9
2013-06-01	"Spain"	72771	0.8	1429.0375	-25.6	0.2103	4.6707	25.6
2013-06-01	"Sweden"	22869	-0.4	1657.0175	11.7	0.92	2.05	9.1
2013-06-01	"United.Kingdom"	214957	-0.4	1579.9475	-15.5	0.525	2.3063	7.7
2013-07-01	"Austria"	28543	0.2	1413.6	-12.3	0.2214	2.06	5.5
2013-07-01	"Belgium"	34879	0	1608.28	-15.2	0.2214	2.54	8.7
2013-07-01	"Czech.Republic"	14534	-3.7	1406.476	-18.8	0.46	2.23	6.6
2013-07-01	"Denmark"	14291	-1.2	1704.48	12	0.2684	1.77	7
2013-07-01	"Estonia"	1811	-6.3	1311.8	-8.6	0.2214	NA	7.6
2013-07-01	"Finland"	8451	0.7	1655.2	6.9	0.2214	1.91	6.6
2013-07-01	"France"	150218	1.8	1535.32	-25.8	0.2214	2.246759	9.6
2013-07-01	"Germany"	253146	-0.2	1621.6	-2.3	0.2214	1.56	5.2
2013-07-01	"Greece"	6462	-3.8	1700.6	-71	0.2214	10.53	27.3
2013-07-01	"Hungary"	5037	-2.9	1427.668	-32.2	4.3558	5.78	10
2013-07-01	"Ireland"	11639	-2.3	1573.638	-22	0.2214	3.88	14.4
2013-07-01	"Italy"	108339	0.5	1756.11	-18.5	0.2214	4.4183	10.9
2013-07-01	"Latvia"	934	-5.8	1356.068	-11.9	0.33	3.25	11.6
2013-07-01	"Lithuania"	1071	-2.4	1350.992	-11.3	0.5521739	3.54	10.9
2013-07-01	"Luxembourg"	3905	0.9	1348.748	-12.7	0.2214	2.02113	5.8
2013-07-01	"Netherlands"	30470	5.2	1751	-23.3	0.2214	2.032	7.2
2013-07-01	"Poland"	24717	-1.6	1299.77	-25.8	2.7	3.97	9.9
2013-07-01	"Slovakia"	5709	-2.5	1490.2	-23.8	0.2214	3.15	14
2013-07-01	"Slovenia"	4308	-4.2	1498.8	-35.4	0.2214	6.58	9.6
2013-07-01	"Spain"	75027	0.7	1447.73	-22.7	0.2214	4.660174	25.6
2013-07-01	"Sweden"	18161	-0.3	1686.67	15.1	0.93	2.16	7.2
2013-07-01	"United.Kingdom"	162228	-0.5	1568.094	-6.9	0.525	2.471	7.9
2013-08-01	"Austria"	23063	0.2	1414.25	-5.7	0.2259	2.22	5.1
2013-08-01	"Belgium"	29829	0.1	1616.075	-11.5	0.2259	2.65	8.7
2013-08-01	"Czech.Republic"	11596	-3.6	1426.54	-16.5	0.46	2.4	7.3
2013-08-01	"Denmark"	14276	-1.4	1711.6575	15.5	0.2681	1.94	7
2013-08-01	"Estonia"	1589	-6.2	1326.25	-6.3	0.2259	NA	7.8
2013-08-01	"Finland"	7731	0.7	1675.75	6.9	0.2259	2.07	7.1
2013-08-01	"France"	85953	1.7	1543.85	-22	0.2259	2.362364	9.8
2013-08-01	"Germany"	214044	-0.2	1622.5	-3.4	0.2259	1.73	5
2013-08-01	"Greece"	3373	-4	1712	-76.6	0.2259	10.01	27.2
2013-08-01	"Hungary"	4165	-2.8	1423.35	-33.8	3.9235	6.31	9.8
2013-08-01	"Ireland"	3698	-2.4	1568.03	-18.4	0.2259	4.19	13.8
2013-08-01	"Italy"	53296	0.4	1767.3975	-16.9	0.2259	4.4191	10.8
2013-08-01	"Latvia"	752	-5.6	1370.16	-15.9	0.29	3.25	11.9
2013-08-01	"Lithuania"	828	-2.4	1401.2075	-8.9	0.4076191	3.65	11.1
2013-08-01	"Luxembourg"	2554	0.9	1355.965	-7.8	0.2259	2.202091	5.7
